,abstract,pub_date,document_type,news_desk,section_name,type_of_material,keywords
68,The Huskies could claim their fifth championship in 25 years — something no men’s program other than U.C.L.A. and Duke has accomplished.,2023-04-02T03:19:45+0000,article,Sports,Sports,News,"['NCAA BASKETBALL CHAMPIONSHIPS (MEN)', 'BASKETBALL (COLLEGE)', 'UNIVERSITY OF CONNECTICUT', 'UNIVERSITY OF MIAMI', 'SANOGO, ADAMA', 'HURLEY, DAN (1973- )', 'LARRANAGA, JIM']"
69,"Evan Gershkovich, who works for The Wall Street Journal, knew the risks of reporting in Russia but felt a deep connection to the country, his friends said.",2023-04-02T04:01:06+0000,article,Business,Business Day,News,"['GERSHKOVICH, EVAN', 'FREEDOM OF THE PRESS', 'RUSSIAN INVASION OF UKRAINE (2022)', 'NEWS AND NEWS MEDIA', 'WALL STREET JOURNAL', 'RUSSIA', 'INTERNATIONAL RELATIONS', 'MOSCOW TIMES', 'CONTENT TYPE: PERSONAL PROFILE']"
70,The indictment last week of Donald J. Trump has not changed the calculations of many world leaders who view his political resilience as inevitable.,2023-04-02T04:01:08+0000,article,Foreign,World,News,"['TRUMP, DONALD J', 'UNITED STATES INTERNATIONAL RELATIONS', 'DESANTIS, RON', 'CLIFFORD, STEPHANIE (1979- )', 'RUSSIAN INVASION OF UKRAINE (2022)', 'EUROPE', 'UNITED STATES', 'GREAT BRITAIN', 'MIDDLE EAST', 'CRIME AND CRIMINALS']"
71,"Both Miami’s men’s and women’s teams made deep runs in March. Their athletes also had significant backing in the form of name, image and likeness deals.",2023-04-02T04:30:06+0000,article,Sports,Sports,News,"['STUDENT ATHLETE COMPENSATION', 'COLLEGES AND UNIVERSITIES', 'SOCIAL MEDIA', 'COLLEGE ATHLETICS', 'BASKETBALL (COLLEGE)', 'NCAA BASKETBALL CHAMPIONSHIPS (WOMEN)', 'NCAA BASKETBALL CHAMPIONSHIPS (MEN)']"
72,"Quotation of the Day for Sunday, April 2, 2023.",2023-04-02T04:42:11+0000,article,Summary,Corrections,Quote,[]
73,"Corrections that appeared in print on Sunday, April 2, 2023.",2023-04-02T05:01:23+0000,article,Corrections,Corrections,News,[]
74,"The episode, hosted by Quinta Brunson, envisioned the former president going to unusual lengths to pay for his legal defense.",2023-04-02T06:21:22+0000,article,Culture,Arts,News,"['TELEVISION', 'SATURDAY NIGHT LIVE (TV PROGRAM)', 'BRUNSON, QUINTA', 'COMEDY AND HUMOR']"
75,Feeling stuck on today’s puzzle? We can help.,2023-04-02T07:00:04+0000,article,Games,Crosswords & Games,News,['SPELLING BEE (GAME)']
76,Our columnist reviews the day’s puzzle. Warning: contains spoilers!,2023-04-02T07:00:05+0000,article,Games,Crosswords & Games,News,"['CROSSWORD PUZZLES', 'WORDLE (PUZZLE)']"
77,"An exchange on Fifth Avenue, sketching on the C and more reader tales of New York City in this week’s Metropolitan Diary.",2023-04-02T07:00:10+0000,article,Metropolitan,New York,News,['NEW YORK CITY']
78,The publisher of The New York Times received a Red Sox World Series ring after Boston’s historic triumph in 2004.,2023-04-02T07:00:11+0000,article,Summary,Times Insider,News,"['BASEBALL', 'ATHLETICS AND SPORTS', 'WORLD SERIES', 'BOSTON RED SOX', 'BOSTON GLOBE', 'NEW ENGLAND SPORTS NETWORK', 'NEW YORK TIMES COMPANY', 'BOSTON (MASS)']"
79,"Paul Vallas has long been a supporter of charter schools. He is running against Brandon Johnson, an ex-teacher with a different approach.",2023-04-02T07:00:12+0000,article,National,U.S.,News,"['CHICAGO (ILL)', 'ELECTIONS, MAYORS', 'VALLAS, PAUL G', 'JOHNSON, BRANDON (CHICAGO, ILL, POLITICIAN)', 'EDUCATION (K-12)', 'CHARTER SCHOOLS', 'TEACHERS AND SCHOOL EMPLOYEES', 'ORGANIZED LABOR', 'CHICAGO TEACHERS UNION', 'AMERICAN FEDERATION OF TEACHERS', 'CONTENT TYPE: PERSONAL PROFILE']"
80,The kingdom used to send money to poorer countries like Egypt with few strings attached. But it is increasingly leveraging its economic power for influence in the Middle East and beyond.,2023-04-02T07:00:13+0000,article,Foreign,World,News,"['INTERNATIONAL RELATIONS', 'ECONOMIC CONDITIONS AND TRENDS', 'OIL (PETROLEUM) AND GASOLINE', 'MOHAMMED BIN SALMAN (1985- )', 'EGYPT', 'LEBANON', 'MIDDLE EAST', 'SAUDI ARABIA']"
81,"Voters will go to the polls on Tuesday in the nation’s third-largest city, a place where neighborhoods often stand apart.",2023-04-02T07:00:23+0000,article,National,U.S.,News,"['CHICAGO (ILL)', 'ELECTIONS, MAYORS', 'JOHNSON, BRANDON (CHICAGO, ILL, POLITICIAN)', 'VALLAS, PAUL G', 'POLLS AND PUBLIC OPINION', 'VOTING AND VOTERS', 'RACE AND ETHNICITY']"
82,"Women’s college basketball has never seen the scale of talent it has today. But with only 144 spots in the W.N.B.A., some very bright college stars will have to play elsewhere.",2023-04-02T07:06:05+0000,article,Sports,Sports,News,"['NCAA BASKETBALL CHAMPIONSHIPS (WOMEN)', 'BASKETBALL (COLLEGE)', 'LOUISIANA STATE UNIVERSITY', ""WOMEN'S NATIONAL BASKETBALL ASSN"", 'UNIVERSITY OF IOWA', 'CLARK, CAITLIN (2002- )', 'REESE, ANGEL (2002- )']"
83,The attack came after President Volodymyr Zelensky of Ukraine said that permitting Moscow its monthlong presidency of the Security Council showed “the complete bankruptcy of such institutions.”,2023-04-02T08:04:29+0000,article,Foreign,World,News,"['INTERNATIONAL RELATIONS', 'DEFENSE AND MILITARY FORCES', 'POLITICS AND GOVERNMENT', 'RUSSIAN INVASION OF UKRAINE (2022)', 'WAR CRIMES, GENOCIDE AND CRIMES AGAINST HUMANITY', 'APPOINTMENTS AND EXECUTIVE CHANGES']"
84,Dozens of nearby homes were evacuated as firefighters hurried to contain the blaze on one of Seoul’s most popular hiking sites.,2023-04-02T08:39:04+0000,article,Foreign,World,News,"['SEOUL (SOUTH KOREA)', 'WILDFIRES', 'FIRES AND FIREFIGHTERS']"
85,"Huddled in basements just over a mile away from the front lines of Avdiivka, over 1,800 residents are refusing to be rescued from one of the most active battlegrounds in eastern Ukraine.",2023-04-02T09:00:01+0000,multimedia,,World,Video,"['UKRAINE', 'RUSSIAN INVASION OF UKRAINE (2022)', 'DONETSK (UKRAINE)', 'DONBAS (UKRAINE)', 'EVACUATIONS AND EVACUEES', 'RESCUES']"
86,"Huddled in basements just over a mile away from the front lines of Avdiivka, over 1,800 residents are refusing to be rescued from one of the most active battlegrounds in eastern Ukraine.",2023-04-02T09:00:07+0000,article,Video,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'WAR AND ARMED CONFLICTS', 'HUMANITARIAN AID', 'AVDIIVKA (UKRAINE)', 'UKRAINE', 'DONETSK (UKRAINE)', 'DONBAS (UKRAINE)']"
87,"In a new collection, Fernanda Melchor considers not just violence but how people cope in a troubled region.",2023-04-02T09:00:08+0000,article,BookReview,Books,Review,"['BOOKS AND LITERATURE', 'MELCHOR, FERNANDA', 'VERACRUZ (MEXICO)']"
88,Sometimes it’s necessary to remind yourself that earning a living shouldn’t be a popularity contest.,2023-04-02T09:00:10+0000,article,SundayBusiness,Business Day,News,"['WORK-LIFE BALANCE', 'CAREERS AND PROFESSIONS', 'WORKPLACE ENVIRONMENT', 'CONTENT TYPE: SERVICE', 'YOUR-FEED-SELFCARE', 'INTERNAL-OPEN-ACCESS']"
89,Maria Lvova-Belova says she is running a humanitarian evacuation of abandoned Ukrainian children. The International Criminal Court accuses her of abducting them wholesale.,2023-04-02T09:00:14+0000,article,Foreign,World,News,"['CHILDREN AND CHILDHOOD', 'RUSSIAN INVASION OF UKRAINE (2022)', 'ORPHANS AND ORPHANAGES', 'WAR CRIMES, GENOCIDE AND CRIMES AGAINST HUMANITY', 'INTERNATIONAL CRIMINAL COURT', 'LVOVA-BELOVA, MARIA', 'PUTIN, VLADIMIR V', 'RUSSIA', 'UKRAINE', 'CONTENT TYPE: PERSONAL PROFILE']"
90,"The merger of Digital World and Trump Media has been held up by investigations, but executives are rushing to complete the deal by a Sept. 8 deadline.",2023-04-02T09:00:15+0000,article,Business,Business Day,News,"['DIGITAL WORLD ACQUISITION CORP', 'TRUMP MEDIA & TECHNOLOGY GROUP', 'MERGERS, ACQUISITIONS AND DIVESTITURES', 'TRUTH SOCIAL (SOCIAL NETWORK)', 'ORLANDO, PATRICK F', 'SECURITIES AND COMMODITIES VIOLATIONS', 'INSIDER TRADING', 'SPECIAL PURPOSE ACQUISITION COMPANIES (SPAC)', 'INITIAL PUBLIC OFFERINGS', 'SOCIAL MEDIA', 'SECURITIES AND EXCHANGE COMMISSION', 'TRUMP, DONALD J', 'ROCKET ONE CAPITAL', 'VENTURE CAPITAL']"
91,"In a new book, Timothy Egan traces the Klan’s expansion in the 1920s across American political and civic life. Then its leader, David C. Stephenson, committed murder.",2023-04-02T09:00:15+0000,article,BookReview,Books,Review,"['BOOKS AND LITERATURE', ""A FEVER IN THE HEARTLAND: THE KU KLUX KLAN'S PLOT TO TAKE OVER AMERICA, AND THE WOMAN WHO STOPPED THEM (BOOK)"", 'EGAN, TIMOTHY', 'MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'BLACK PEOPLE', 'BLACKS', 'JEWS AND JUDAISM', 'RACE AND ETHNICITY', 'DISCRIMINATION', 'HATE CRIMES', 'SEX CRIMES', 'NINETEEN HUNDRED TWENTIES', 'KU KLUX KLAN', 'INDIANA', 'STEPHENSON, DAVID C (1891-1966)', 'WHITES']"
92,"Playing Blanche DuBois is shattering, say the actresses featured in Nancy Schoenberger’s “Blanche.” But Tennessee Williams’s most indelible character is now a figure of sympathy.",2023-04-02T09:00:15+0000,article,BookReview,Books,Review,"['BOOKS AND LITERATURE', ""BLANCHE: THE LIFE AND TIMES OF TENNESSEE WILLIAMS'S GREATEST CREATION (BOOK)"", 'SCHOENBERGER, NANCY', 'WILLIAMS, TENNESSEE', 'A STREETCAR NAMED DESIRE (PLAY)', 'THEATER', 'CONTENT TYPE: PERSONAL PROFILE']"
93,"More than 280,000 Ukrainians have escaped the war through a program meant to resettle them into the homes of Americans. But not everyone has found a safe or welcoming place to stay.",2023-04-02T09:00:16+0000,article,Metro,New York,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'REFUGEES AND DISPLACED PERSONS', 'HOMELESS PERSONS', 'CATHOLIC CHARITIES', 'HOMELAND SECURITY DEPARTMENT', 'BIDEN, JOSEPH R JR', 'NEW YORK CITY', 'UKRAINE', 'UNITED STATES']"
94,"Dan Gertler, an Israeli billionaire, is pressing President Biden to remove sanctions that were imposed on him for bribe-fueled transactions in the impoverished African country.",2023-04-02T09:00:16+0000,article,Washington,U.S.,News,"['GERTLER, DAN (1973- )', 'TSHISEKEDI, FELIX', 'CONGO, DEMOCRATIC REPUBLIC OF (CONGO-KINSHASA)', 'MINES AND MINING', 'METALS AND MINERALS', 'LOBBYING AND LOBBYISTS', 'FOREIGN INVESTMENTS', 'EMBARGOES AND SANCTIONS', 'UNITED STATES POLITICS AND GOVERNMENT', 'UNITED STATES INTERNATIONAL RELATIONS', 'TREASURY DEPARTMENT', 'STATE DEPARTMENT', 'BIDEN, JOSEPH R JR', 'GECAMINES SA', 'CORRUPTION (INSTITUTIONAL)', 'BRIBERY AND KICKBACKS']"
95,"Linda Pagan, who runs a popular hat shop in SoHo, likes to stroll and visit neighborhood spots like Fanelli Cafe and Film Forum.",2023-04-02T09:00:18+0000,article,Metropolitan,New York,News,"['CONTENT TYPE: PERSONAL PROFILE', 'SHOPPING AND RETAIL', 'PAGAN, LINDA', 'SOHO (MANHATTAN, NY)']"
96,"Federal officials are investigating the railroad’s safety practices and culture after the derailment in East Palestine, Ohio, and worker deaths.",2023-04-02T09:00:21+0000,article,Business,Business Day,News,"['NORFOLK SOUTHERN CORPORATION', 'EAST PALESTINE, OHIO, TRAIN DERAILMENT (FEB 3, 2023)', 'RAILROADS', 'RAILROAD ACCIDENTS AND SAFETY', 'WORKPLACE HAZARDS AND VIOLATIONS', 'WHISTLE-BLOWERS', 'SUITS AND LITIGATION (CIVIL)', 'NATIONAL TRANSPORTATION SAFETY BOARD', 'FEDERAL RAILROAD ADMINISTRATION', 'OCCUPATIONAL SAFETY AND HEALTH ADMINISTRATION', 'REGULATION AND DEREGULATION OF INDUSTRY']"
97,"Seizing on a powerful motivator for their party, Democratic candidates for municipal offices have put Republicans on their heels. “I’m running for mayor, I’m not debating abortion,” one said.",2023-04-02T09:00:22+0000,article,Politics,U.S.,News,"['ELECTIONS, MAYORS', 'ABORTION', 'DEMOCRATIC PARTY', 'LAW AND LEGISLATION', 'UNITED STATES POLITICS AND GOVERNMENT', 'GREEN BAY (WIS)', 'LINCOLN (NEB)', 'CHICAGO (ILL)', 'ST LOUIS (MO)']"
98,"Known for her quiet pragmatism, Tsai Ing-wen has ushered in a new era of American cooperation as worries about Chinese aggression rise.",2023-04-02T09:00:25+0000,article,Foreign,World,News,"['TSAI ING-WEN', 'TAIWAN', 'UNITED STATES INTERNATIONAL RELATIONS', 'INTERNATIONAL RELATIONS', 'POLITICS AND GOVERNMENT', 'DEMOCRATIC PROGRESSIVE PARTY (TAIWAN)', 'CHINA', 'UNITED STATES', 'CONTENT TYPE: PERSONAL PROFILE']"
99,"As homelessness overwhelms downtown Phoenix, a small business wonders how long it can hang on.",2023-04-02T10:00:08+0000,article,None,Podcasts,News,[]
100,"As a veterinarian, I counseled many people through the end of a beloved pet’s life. But when my cat got sick, it started a whole new journey.",2023-04-02T10:00:08+0000,article,OpEd,Opinion,Op-Ed,"['PETS', 'CATS', 'VETERINARY MEDICINE', 'LOVE (EMOTION)', 'DEATH AND DYING']"
101,Elected officials have pushed vocational programs at the expense of the liberal arts. That’s hurting America.,2023-04-02T10:00:09+0000,article,OpEd,Opinion,Op-Ed,"['COLLEGES AND UNIVERSITIES', 'VOCATIONAL TRAINING', 'HUMANITIES', 'EDUCATION', 'CAREERS AND PROFESSIONS', 'LABOR AND JOBS', 'BUDGETS AND BUDGETING', 'CONSERVATISM (US POLITICS)']"
102,Trouble comes when Democrats try to do everything everywhere all at once.,2023-04-02T10:00:09+0000,article,OpEd,Opinion,Op-Ed,"['COMPUTER CHIPS', 'AFFORDABLE HOUSING', 'INFLATION REDUCTION ACT OF 2022', 'BIDEN, JOSEPH R JR', 'MILLER, CHRIS (AUTHOR)', 'OZIMEK, ADAM', 'SAN FRANCISCO BAY AREA (CALIF)', ""CHIP WAR: THE FIGHT FOR THE WORLD'S MOST CRITICAL TECHNOLOGY (BOOK)"", 'LIBERALISM (US POLITICS)', 'RAIMONDO, GINA M', 'ZONING', 'REGULATION AND DEREGULATION OF INDUSTRY', 'INTERNAL-SUB-ONLY']"
103,Regulators faced questions about their oversight in the wake of bank failures. The jobs numbers for March come out. And Donald Trump is expected to be arraigned.,2023-04-02T11:00:06+0000,article,SundayBusiness,Business Day,News,"['STOCKS AND BONDS', 'UNITED STATES ECONOMY', 'REGULATION AND DEREGULATION OF INDUSTRY', 'BANKING AND FINANCIAL INSTITUTIONS', 'INFLATION (ECONOMICS)', 'SILICON VALLEY BANK', 'FEDERAL DEPOSIT INSURANCE CORP']"
104,We talk with a Trump reporter to prepare you for the week when he will likely be arrested.,2023-04-02T11:44:11+0000,article,NYTNow,Briefing,briefing,"['TRUMP, DONALD J', 'NEW YORK STATE CRIMINAL CASE AGAINST TRUMP (71543-23)', 'PRESIDENTIAL ELECTION OF 2024', 'DESANTIS, RON']"
105,"Look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see.",2023-04-02T12:00:02+0000,article,Learning,The Learning Network,News,[]
106,"Francis arrived in St. Peter’s Square in an open-topped jeep on Palm Sunday, the beginning of a week of major ceremonies before Easter.",2023-04-02T12:32:09+0000,article,Foreign,World,News,"['EASTER AND HOLY WEEK', 'POPES', 'ROMAN CATHOLIC CHURCH', 'FRANCIS', 'VATICAN CITY']"
107,"For Jonathan Roumie, the star of “The Chosen,” playing the son of God is an act of faith.",2023-04-02T13:00:04+0000,article,OpEd,Opinion,Op-Ed,"['ROUMIE, JONATHAN', 'THE CHOSEN (TV PROGRAM)', 'TELEVISION', 'ACTORS AND ACTRESSES', 'BIBLE', 'JESUS CHRIST', 'EASTER AND HOLY WEEK', 'CHRISTIANS AND CHRISTIANITY', 'INTERNAL-SUB-ONLY-NL', 'CONTENT TYPE: PERSONAL PROFILE']"
108,Fungi are a public health blind spot.,2023-04-02T13:15:07+0000,article,OpEd,Opinion,Op-Ed,"['CORONAVIRUS (2019-NCOV)', 'EPIDEMICS', 'FUNGI', 'GLOBAL WARMING', 'DRUG RESISTANCE (MICROBIAL)', 'CANDIDA AURIS (FUNGUS)', 'BIODIVERSITY', 'RESPIRATORY DISEASES', 'COCCIDIOIDOMYCOSIS (VALLEY FEVER)', 'CENTERS FOR DISEASE CONTROL AND PREVENTION']"
109,"A sport that wanted more action got its wish, but a series of major rule changes has some major leaguers struggling to keep up.",2023-04-02T14:00:05+0000,article,Sports,Sports,News,"['BASEBALL', 'BALTIMORE ORIOLES', 'BOSTON RED SOX', 'MAJOR LEAGUE BASEBALL', 'PALMER, JIM (1945- )', 'DEVERS, RAFAEL (1996- )', 'STROMAN, MARCUS (1991- )', 'SHOWALTER, BUCK', 'ROBERTSON, DAVID (1985- )']"
110,Readers respond to a column by Zeynep Tufekci about the efficacy of masks. Also: Dealing with artificial intelligence.,2023-04-02T14:08:21+0000,article,Letters,Opinion,Letter,"['MASKS', 'CORONAVIRUS (2019-NCOV)', 'ARTIFICIAL INTELLIGENCE']"
111,The company says it has a fix for the unwieldy world of classical streaming. But it’s unclear how much traction a stand-alone app can get.,2023-04-02T14:54:31+0000,article,Culture,Arts,News,"['CLASSICAL MUSIC', 'MOBILE APPLICATIONS', 'AUDIO RECORDINGS, DOWNLOADS AND STREAMING', 'APPLE INC', 'APPLE MUSIC', 'AMAZON.COM INC', 'SPOTIFY', 'IDAGIO GMBH']"
112,"The former governor of Arkansas, a prominent Trump critic within the Republican Party, has been testing the waters in Iowa.",2023-04-02T14:59:16+0000,article,Politics,U.S.,News,"['UNITED STATES POLITICS AND GOVERNMENT', 'PRESIDENTIAL ELECTION OF 2024', 'REPUBLICAN PARTY', 'HUTCHINSON, ASA', 'TRUMP, DONALD J', 'ARKANSAS']"
113,"Sticky honey-ginger drumsticks, blackened cauliflower and nori rice.",2023-04-02T15:00:03+0000,article,Dining,Food,Letter,"['COOKING AND COOKBOOKS', 'CONTENT TYPE: SERVICE']"
114,"Mr. Sakamoto, whose work with Yellow Magic Orchestra influenced electronic music, composed scores for “The Last Emperor” and “The Revenant.”",2023-04-02T15:24:41+0000,article,Obits,Arts,Obituary (Obit),"['SAKAMOTO, RYUICHI', 'DEATHS (OBITUARIES)', 'YELLOW MAGIC ORCHESTRA (MUSIC GROUP)', 'POP AND ROCK MUSIC', 'MOVIES', 'THE LAST EMPEROR (MOVIE)', 'BERTOLUCCI, BERNARDO', 'THE SHELTERING SKY (MOVIE)', 'THE REVENANT (MOVIE)']"
115,"Secretary of State Antony J. Blinken spoke with his Russian counterpart after the American basketball star Brittney Griner, who was detained for almost 10 months by Russia, urged the U.S. government to use “every tool possible” to secure Evan Gershkovich’s release.",2023-04-02T15:33:07+0000,article,Foreign,World,News,"['UNITED STATES INTERNATIONAL RELATIONS', 'ESPIONAGE AND INTELLIGENCE SERVICES', 'BASKETBALL', 'POLITICAL PRISONERS', 'POLITICS AND GOVERNMENT', 'PRISONS AND PRISONERS', 'GRINER, BRITTNEY', 'GERSHKOVICH, EVAN', 'RUSSIA', 'UNITED STATES']"
116,The electric car company’s decision to slash prices appears to have offset the effect of higher interest rates.,2023-04-02T16:11:26+0000,article,Business,Business Day,News,"['TESLA MOTORS INC', 'MUSK, ELON', 'GENERAL MOTORS', 'FORD MOTOR CO', 'BYD CO LTD', 'ELECTRIC AND HYBRID VEHICLES', 'AUTOMOBILES', 'PRODUCTION', 'TAX CREDITS, DEDUCTIONS AND EXEMPTIONS', 'COMPANY REPORTS', 'FACTORIES AND MANUFACTURING', 'BATTERIES', 'UNITED STATES', 'CHINA', 'GERMANY']"
117,"Joe Manchin, a Democrat, and Bill Cassidy, a Republican, both voted to convict Donald Trump after Jan. 6. They expressed concern on Sunday that the criminal case against him is political.",2023-04-02T16:46:39+0000,article,Washington,U.S.,News,"['TRUMP, DONALD J', 'REPUBLICAN PARTY', 'UNITED STATES POLITICS AND GOVERNMENT', 'MANCHIN, JOE III', 'CASSIDY, BILL (1957- )']"
118,"John Luther Adams’s latest premiere, “Vespers of the Blessed Earth,” is a tear-splattered departure from his usual style.",2023-04-02T17:14:00+0000,article,Culture,Arts,Review,"['CLASSICAL MUSIC', 'CROSSING, THE (MUSIC GROUP)', 'PHILADELPHIA ORCHESTRA', 'CARNEGIE HALL', 'ALSOP, MARIN', 'ADAMS, JOHN LUTHER', 'ALSTON, CHARLOTTE BLAKE', 'NALLY, DONALD', 'VESPERS OF THE BLESSED EARTH (MUSICAL WORK)']"
119,Oil prices soared 7 percent on Sunday night after the group’s move to cut 1.2 million barrels a day.,2023-04-02T17:20:29+0000,article,Business,Business Day,News,"['OIL (PETROLEUM) AND GASOLINE', 'CORONAVIRUS (2019-NCOV)', 'INTERNATIONAL TRADE AND WORLD MARKET', 'PRICES (FARES, FEES AND RATES)', 'RUSSIAN INVASION OF UKRAINE (2022)', 'ORGANIZATION OF THE PETROLEUM EXPORTING COUNTRIES', 'SAUDI ARAMCO', 'RUSSIA', 'SAUDI ARABIA']"
120,Vladlen Tatarsky represented a radical wing of pro-invasion bloggers and activists who backed Moscow’s war but also criticized what they saw as the flaws in the Russian Army.,2023-04-02T17:34:28+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'BLOGS AND BLOGGING (INTERNET)', 'MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'DEFENSE AND MILITARY FORCES', 'BOMBS AND EXPLOSIVES', 'ST PETERSBURG (RUSSIA)', 'RUSSIA', 'UKRAINE']"
121,"After a storm system tore through parts of at least seven states on Friday and Saturday, forecasters said tornadoes, hail and strong winds were possible on Tuesday in the South and Midwest.",2023-04-02T18:13:00+0000,article,Express,U.S.,News,"['POWER FAILURES AND BLACKOUTS', 'WEATHER', 'DEATHS (FATALITIES)', 'WIND', 'DELAWARE', 'EAST COAST (US)', 'MIDWESTERN STATES (US)', 'TEXAS', 'TORNADOES', 'ARKANSAS', 'IOWA', 'ILLINOIS']"
